signal_id,equipment_id,scoring_date,predicted_component_id,failure_probability,model_version,recommended_action_window_days,contributing_fault_codes,signal_status,dismiss_reason,created_at
2963,282,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2964,283,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2965,284,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2966,284,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2967,286,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2968,286,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2969,287,2026-07-08,2,0.1184936704277379,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2970,287,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2971,289,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2972,290,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2973,290,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2974,290,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2975,291,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2976,291,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2977,291,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2978,291,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2979,292,2026-07-08,4,0.0253975451256841,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2980,293,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2981,294,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2982,294,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2983,296,2026-07-08,4,0.0258462452936694,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2984,297,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2985,297,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2986,299,2026-07-08,1,0.024573713043003,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2987,299,2026-07-08,6,0.024573713043003,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2988,299,2026-07-08,8,0.024573713043003,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2989,299,2026-07-08,9,0.0242283487389077,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2990,300,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2991,303,2026-07-08,5,0.0258462452936694,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2992,303,2026-07-08,8,0.0258462452936694,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2993,305,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2994,306,2026-07-08,9,0.0241484600764454,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2995,306,2026-07-08,12,0.0241484600764454,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2996,307,2026-07-08,4,0.0255193551324127,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2997,309,2026-07-08,11,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2998,311,2026-07-08,10,0.0252650211047343,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2999,314,2026-07-08,8,0.024735387842401,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3000,315,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3001,316,2026-07-08,9,0.0328712614074144,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3002,316,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3003,318,2026-07-08,2,0.0231627112538885,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3004,318,2026-07-08,5,0.0231627112538885,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3005,318,2026-07-08,8,0.0231627112538885,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3006,318,2026-07-08,12,0.0231627112538885,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3007,319,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3008,319,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3009,319,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3010,320,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3011,321,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3012,326,2026-07-08,3,0.027362292175467,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3013,326,2026-07-08,9,0.027362292175467,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3014,327,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3015,328,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3016,330,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3017,331,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3018,332,2026-07-08,7,0.0237693751501166,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3019,333,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3020,335,2026-07-08,3,0.0273053932455794,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3021,335,2026-07-08,9,0.0273053932455794,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3022,339,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3023,339,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3024,341,2026-07-08,3,0.027116884768115,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3025,341,2026-07-08,9,0.028141121443299,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3026,342,2026-07-08,6,0.0248879273098632,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3027,345,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3028,345,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3029,347,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3030,347,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3031,347,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3032,347,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3033,67,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3034,91,2026-07-08,10,0.027116884768115,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3035,108,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3036,137,2026-07-08,1,0.024573713043003,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3037,137,2026-07-08,9,0.024573713043003,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3038,138,2026-07-08,3,0.0237693751501166,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3039,158,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3040,169,2026-07-08,8,0.0253384631281531,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3041,187,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3042,195,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3043,198,2026-07-08,1,0.4158422089623609,gbt-v1,14,,Watch,,2026-07-09T07:52:46.189851+00:00
3044,222,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3045,223,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3046,228,2026-07-08,6,0.0241484600764454,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3047,229,2026-07-08,6,0.027116884768115,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3048,232,2026-07-08,7,0.0231627112538885,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3049,233,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3050,246,2026-07-08,3,0.1154679375134705,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3051,253,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3052,265,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3053,266,2026-07-08,8,0.0231627112538885,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3054,267,2026-07-08,8,0.0249945763374545,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3055,272,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3056,278,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3057,283,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3058,290,2026-07-08,7,0.0238895103019818,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3059,293,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3060,293,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3061,295,2026-07-08,10,0.026518564197786,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3062,300,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3063,300,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3064,307,2026-07-08,11,0.0255193551324127,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3065,310,2026-07-08,8,0.0374985689500215,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3066,312,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3067,313,2026-07-08,5,0.0241484600764454,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3068,313,2026-07-08,10,0.0241484600764454,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3069,313,2026-07-08,11,0.0241484600764454,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3070,325,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3071,326,2026-07-08,2,0.027362292175467,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3072,327,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3073,327,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3074,330,2026-07-08,6,0.0248574916356164,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3075,331,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3076,335,2026-07-08,6,0.0273053932455794,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3077,337,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3078,337,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3079,345,2026-07-08,10,0.0885386686128643,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3080,347,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3081,1,2026-07-08,8,0.0248119424554541,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3082,1,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3083,3,2026-07-08,1,0.0248879273098632,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3084,4,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3085,4,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3086,5,2026-07-08,11,0.0240734864788073,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3087,6,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3088,7,2026-07-08,9,0.024573713043003,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3089,7,2026-07-08,10,0.024573713043003,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3090,8,2026-07-08,2,0.0260323496624818,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3091,10,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3092,10,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3093,11,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3094,11,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3095,13,2026-07-08,8,0.0370634212936917,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3096,13,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3097,14,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3098,16,2026-07-08,2,0.0238895103019818,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3099,16,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3100,16,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3101,18,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3102,19,2026-07-08,6,0.0265212013973837,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3103,20,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3104,20,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3105,21,2026-07-08,3,0.0251163546311272,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3106,23,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3107,23,2026-07-08,3,0.1551148009827537,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3108,23,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3109,26,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3110,28,2026-07-08,2,0.0341598572809911,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3111,28,2026-07-08,3,0.025437919249155,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3112,32,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3113,34,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3114,36,2026-07-08,7,0.026518564197786,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3115,37,2026-07-08,5,0.0255193551324127,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3116,37,2026-07-08,10,0.0255193551324127,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3117,39,2026-07-08,8,0.0247537092395904,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3118,40,2026-07-08,8,0.0258462452936694,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3119,41,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3120,41,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3121,43,2026-07-08,6,0.0255193551324127,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3122,43,2026-07-08,8,0.0255193551324127,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3123,44,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3124,44,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3125,44,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3126,45,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3127,46,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3128,47,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3129,47,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3130,48,2026-07-08,1,0.0476325226720417,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3131,49,2026-07-08,4,0.027116884768115,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3132,49,2026-07-08,11,0.049983577897197,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3133,49,2026-07-08,12,0.027116884768115,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3134,50,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3135,51,2026-07-08,7,0.024735387842401,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3136,51,2026-07-08,10,0.024735387842401,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3137,51,2026-07-08,12,0.024735387842401,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3138,52,2026-07-08,6,0.027116884768115,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3139,52,2026-07-08,11,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3140,53,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3141,54,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3142,54,2026-07-08,5,0.0271729723458356,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3143,55,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3144,55,2026-07-08,7,0.0250480925856547,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3145,55,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3146,56,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3147,56,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3148,56,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3149,56,2026-07-08,8,0.0250480925856547,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3150,56,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3151,57,2026-07-08,6,0.0253975451256841,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3152,58,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3153,59,2026-07-08,1,0.0241484600764454,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3154,62,2026-07-08,11,0.0237693751501166,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3155,63,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3156,64,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3157,64,2026-07-08,7,0.0997763624376237,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3158,64,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3159,66,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3160,66,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3161,66,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3162,67,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3163,67,2026-07-08,3,0.0240734864788073,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3164,69,2026-07-08,3,0.0248879273098632,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3165,72,2026-07-08,4,0.025437919249155,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3166,73,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3167,73,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3168,75,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3169,75,2026-07-08,6,0.0255000206129042,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3170,76,2026-07-08,7,0.0239283040649463,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3171,76,2026-07-08,9,0.0239283040649463,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3172,76,2026-07-08,11,0.0239283040649463,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3173,77,2026-07-08,4,0.0258462452936694,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3174,78,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3175,78,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3176,79,2026-07-08,7,0.0251163546311272,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3177,81,2026-07-08,1,0.0241484600764454,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3178,82,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3179,82,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3180,84,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3181,87,2026-07-08,4,0.0236318779166362,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
3182,87,2026-07-08,5,0.0225734996235392,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
3183,88,2026-07-08,2,0.0264043728682035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3184,88,2026-07-08,6,0.0266411145274452,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3185,89,2026-07-08,2,0.0248879273098632,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3186,89,2026-07-08,8,0.0248879273098632,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3187,89,2026-07-08,9,0.0248879273098632,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3188,90,2026-07-08,1,0.0255000206129042,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
3189,90,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3190,91,2026-07-08,8,0.027116884768115,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3191,92,2026-07-08,3,0.0237693751501166,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3192,92,2026-07-08,10,0.0237693751501166,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3193,92,2026-07-08,11,0.0237693751501166,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3194,93,2026-07-08,9,0.0237693751501166,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3195,94,2026-07-08,2,0.0250480925856547,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3196,94,2026-07-08,8,0.0239834973265035,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3197,95,2026-07-08,7,0.1154233325155743,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3198,96,2026-07-08,6,0.0364218005946875,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3199,96,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3200,96,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
3201,97,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3202,98,2026-07-08,3,0.0238895103019818,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3203,98,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
3204,99,2026-07-08,3,0.0240734864788073,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
3205,102,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
3206,102,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
3207,102,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
3208,102,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3209,103,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
3210,104,2026-07-08,9,0.0394095404962069,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
3211,104,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
